id,test_code,subject,content_domain,difficulty,question_type,review_status,reviewer,source_basis,duplicate_hash,stem_preview
5005-308,5005,Science,Life Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,ca9f00e60121a0ecc5ed62d7464239f8814ce781121f63c1ddffd30a46243cc1,Students think plants get food from soil. How to correct?
5005-309,5005,Science,Life Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,4f68201132d3a6548060f574618e08d9e994c741c42e7ac585880469dea13e1f,What is the role of chlorophyll?
5005-310,5005,Science,Life Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,153f418febe726632d2203178783e362eb564d3e5ba294f361ab4561998cfbf0,What is the equation for cellular respiration?
5005-311,5005,Science,Life Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,73c185772c1d54408d35c9b5d261a7101e5381c098cc633a069385f49f0c2d76,Why can some bacteria use anaerobic respiration in oxygen-poor environments?
5005-312,5005,Science,Life Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,7c73ac7837f2f6645ef39d95720ca62dcd618e43823a29afbb98c7fcf33508c6,Which lab best demonstrates gas exchange in plants?
5005-313,5005,Science,Life Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,9eb57c9d8679c797b6ae5d11b96d2dba7a920cd5ff58a81db23ebd1132eed66a,What is fermentation?
5005-314,5005,Science,Life Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,650df79707cae40b3e2b8c749ebc57121d1086d944ddeeced19dbde2a17cf02c,What is the primary energy carrier in cells?
5005-315,5005,Science,Life Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,1eb1e3468b61fabd18303feb1237e940532942d2f5faa163b06d8995d5ea44f9,Why is the Calvin cycle called 'light-independent' if it needs light indirectly?
5004-218,5004,Social Studies,World History and Economics,easy,single-select,human-reviewed,legacy-import,legacy-unknown,deb11d5d4307293e518a0ff1ae8cac6047229fb398db5346d83214025bd11592,What is the Renaissance?
5004-219,5004,Social Studies,World History and Economics,medium,single-select,human-reviewed,legacy-import,legacy-unknown,a62bfd20448299c077157613fb9917ca3307f3a67308fbb21fff6306175d147e,What was the main economic impact of the Industrial Revolution?
5004-220,5004,Social Studies,World History and Economics,hard,single-select,human-reviewed,legacy-import,legacy-unknown,03708435ab020485a471e55013054f15ad4f09d9787d73588b476ef9c2203682,Students think the World Wars were inevitable. How to nuance this?
5004-221,5004,Social Studies,World History and Economics,medium,single-select,human-reviewed,legacy-import,legacy-unknown,c8ef7b52bfe6a6e959b2257d64e9366226e47385eae5be25c5c83ea45875de92,What caused the Great Depression?
5004-222,5004,Social Studies,World History and Economics,easy,single-select,human-reviewed,legacy-import,legacy-unknown,e658fc24f5e4977a44314935616d066f1911e7256b180e9d90a873fc42f84392,Which civilization built Machu Picchu?
5004-223,5004,Social Studies,World History and Economics,medium,single-select,human-reviewed,legacy-import,legacy-unknown,65669904d5053283cea60d2473845619b7263cf7c080550ca3bfbbd7dd34e792,What is the significance of the Marshall Plan?
5004-224,5004,Social Studies,World History and Economics,hard,single-select,human-reviewed,legacy-import,legacy-unknown,4a1a4b7e5aa543173a50c03b4a3401bd3a7a9240fb7989593c144346f05bb710,Which approach best teaches students about economic systems historically?
5004-225,5004,Social Studies,World History and Economics,medium,single-select,human-reviewed,legacy-import,legacy-unknown,fe20fde0cbfd9a4ab01486db919297d6bdba68e15d6958bc6ca96e00d42655c0,What was the Cold War?
5004-226,5004,Social Studies,World History and Economics,easy,single-select,human-reviewed,legacy-import,legacy-unknown,572dfface8ed4c5094f080d45d6364c98bd64f2eccabb0a47c25bf046092922b,Who was Cleopatra?
5004-227,5004,Social Studies,World History and Economics,hard,single-select,human-reviewed,legacy-import,legacy-unknown,b20ffd703c0eeaca7d55929143f9db5cd889367cb5ba0763dc3a45031171db59,Why did the Ottoman Empire decline?
5003-136,5003,Mathematics,Numbers and Operations,easy,single-select,human-reviewed,legacy-import,legacy-unknown,5f27e442a8f26f385beb64989ed194273faf2512ad0c6ab7a5e95e3acd90dead,What is 1/3 expressed as a decimal?
5003-137,5003,Mathematics,Numbers and Operations,hard,single-select,human-reviewed,legacy-import,legacy-unknown,22828860a28d2442200589426c7bed5846f2800cefb3d810a343e0ba71566ac0,Students think that 0.5 is bigger than 0.25 because 5 > 25. How to correct?
5003-138,5003,Mathematics,Numbers and Operations,medium,single-select,human-reviewed,legacy-import,legacy-unknown,18e399327e995dfdde0c273680ea9aa0a45010f0d8574018bab78ae0db215a4f,What is the sum of the interior angles of a triangle?
5003-139,5003,Mathematics,Numbers and Operations,easy,single-select,human-reviewed,legacy-import,legacy-unknown,0777ad72e926664f1014329c14245b80a7381f206f86127fd84d24aa31b38731,What is 3/4 + 1/2?
5003-140,5003,Mathematics,Numbers and Operations,medium,single-select,human-reviewed,legacy-import,legacy-unknown,9566af3d91cf4ffc27aeaa032f3c0d4057fced573a5d010f022683c4c2c137a5,Why can you not add fractions with different denominators directly?
5003-141,5003,Mathematics,Numbers and Operations,hard,single-select,human-reviewed,legacy-import,legacy-unknown,18713829ebce678ca175f6e95694792bfd92ea809f901d83ac3ff1d7a49e1396,Which model best teaches fraction division?
5003-142,5003,Mathematics,Numbers and Operations,medium,single-select,human-reviewed,legacy-import,legacy-unknown,bec28e2d20f789ea6dde5e6ef41021e3bd8be22604a37e3f4b2f730bb7b3eb8e,What is 25% of 80?
5003-143,5003,Mathematics,Numbers and Operations,easy,single-select,human-reviewed,legacy-import,legacy-unknown,4d57b21718f8b50afe248516a93c86600a92e6d3edf5f4f0ed94680e3c664d17,What is the reciprocal of 3/5?
5003-144,5003,Mathematics,Numbers and Operations,hard,single-select,human-reviewed,legacy-import,legacy-unknown,c190c3621fb33346db0f42a349a44b988edd0618e70154aba051c44f3158d1ce,Why is the set of rational numbers closed under division (except by zero)?
5005-316,5005,Science,Earth Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,a029b2feebbf1834442bd8bb4a725cf226f1618fd86b92b82b5cc12e53316e42,What is the biosphere?
5005-317,5005,Science,Earth Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,bf868ddcf1b68dd84b9814b24c6a7f7685b5b6bfd723caa904a434ccfbc74c20,Why do continental shelves have high biodiversity?
5005-318,5005,Science,Earth Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,4e636e3e091eeec5912c0245e95628955c31dc9dc7bad7772c255946e85d06a5,Students think that all earthquakes happen at plate boundaries. How to correct?
5005-319,5005,Science,Earth Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,c29c27f2d7096bc03d94aa2069a82025b4eccfa32c9ae95f7fa57b3a797e9b2d,What is a tsunami?
5005-320,5005,Science,Earth Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,9949b6706adc82064e1442dd9ba7dc9ad090691abd8d469641fbe5e20d0e4f85,What is the atmosphere's ozone layer's function?
5005-321,5005,Science,Earth Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,aa2b9a7c710c4076d6935b831c9413254a34ff0ee886717cd797e4d544b64d0d,Why does the Coriolis effect deflect objects to the right in the Northern Hemisphere?
5005-322,5005,Science,Earth Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,a284f0f00797bfdb9f48a99182738b4e712adff8535a30a8514a44ef8c5facef,Which demonstration best shows the water cycle?
5005-323,5005,Science,Earth Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,93c6675e6573c1cb149b69a5b539280343e5f4359a4df7cf8e829a0854df3f1f,What is a rift valley?
5005-324,5005,Science,Earth Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,893c2e619e855da9b47893dd0f29397d3ee759db5082a46b0f1dbc3532e9e6be,Why can earthquakes occur within tectonic plates as well as at their boundaries?
5003-145,5003,Mathematics,"Geometry and Measurement, Data, Statistics, and Probability",easy,single-select,human-reviewed,legacy-import,legacy-unknown,a645702cb6957bd45ca41558d988505f4e85b8e9f9bf0dd62c3c74c20075c03b,What is the area of a rectangle with length 8 and width 5?
5003-146,5003,Mathematics,"Geometry and Measurement, Data, Statistics, and Probability",medium,single-select,human-reviewed,legacy-import,legacy-unknown,599ea907342658ab245f11144658cf261551ef52a49d77a4a171ba4e5552449d,Why does the area formula for a parallelogram equal base × height?
5003-147,5003,Mathematics,"Geometry and Measurement, Data, Statistics, and Probability",hard,single-select,human-reviewed,legacy-import,legacy-unknown,6201a9550c34440008d2adaaa0f6616fd0c61f2689d7856a549e7a9146c5eff9,Students confuse circumference and area of circles. Which comparison helps?
5003-148,5003,Mathematics,"Geometry and Measurement, Data, Statistics, and Probability",medium,single-select,human-reviewed,legacy-import,legacy-unknown,0d85af52f51fb7843abd902a4790bf70353e51277500a201e000ef1b2fcb6938,"What is the mean of 12, 15, 18, 21, 24?"
5003-149,5003,Mathematics,"Geometry and Measurement, Data, Statistics, and Probability",easy,single-select,human-reviewed,legacy-import,legacy-unknown,9de0e89cb22b8ebf7c3b57f6425916fd5f5a66d0e9024e2e23c8ae28b18a4809,What is the volume of a cube with side length 4?
5003-150,5003,Mathematics,"Geometry and Measurement, Data, Statistics, and Probability",medium,single-select,human-reviewed,legacy-import,legacy-unknown,6d7da5179a6fe93d3dd3f21443f47869c04d8a4a5f4bd0d6040e57e9fedc54de,What is the probability of rolling a sum of 7 with two dice?
5003-151,5003,Mathematics,"Geometry and Measurement, Data, Statistics, and Probability",hard,single-select,human-reviewed,legacy-import,legacy-unknown,f9ae949ac7c781eddd4e1289d01afb7f4947c6bff508d9c1b9c6b3426c19052a,Which tool best teaches students about volume relationships between shapes?
5003-152,5003,Mathematics,"Geometry and Measurement, Data, Statistics, and Probability",medium,single-select,human-reviewed,legacy-import,legacy-unknown,95ca2a683df0e3b2328eae6e8ef857e2157764a0ab6160a987a872353d30ac22,"What is the median of 10, 20, 30, 40, 50, 60?"
5003-153,5003,Mathematics,"Geometry and Measurement, Data, Statistics, and Probability",easy,single-select,human-reviewed,legacy-import,legacy-unknown,34f291c365f50d1c49b8dd962300dc556087190c871fd34aa545d3626dd280f7,"What is the mode of 3, 5, 5, 7, 9, 9, 9, 11?"
5003-154,5003,Mathematics,"Geometry and Measurement, Data, Statistics, and Probability",medium,single-select,human-reviewed,legacy-import,legacy-unknown,603239baf414a0e424e555cd9435e5d9c634fc164ae57b2528510aee0bbcccd9,"A data set is 4, 6, 6, 7, and 22. Which measure best describes a typical value when the high outlier"
5005-325,5005,Science,Life Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,c89b8668bc40cbf79ff93846e93af9e3a0658ad3312eb0906cbe9971f294c13e,Students think mitosis produces genetically different cells. How to correct?
5005-326,5005,Science,Life Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,ea33d252d13addb99a0e5df5b9e72c8792b8336d72f42d894d9ed6b6de7708d1,Why are decomposers essential in ecosystems?
5005-327,5005,Science,Life Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,85f9391da12fccc4c04be811c3cb4dd55e65c130884b03c186dadab35c5e10f4,What is a food chain?
5005-328,5005,Science,Life Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,8684927e27937367ff0cd52e9528582ed6adc49113467e48894c8b75bea44e56,What is adaptation?
5005-329,5005,Science,Life Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,70f871132fd0b824a4b5e25a25b11d4adb34f71dc2c0be2a9eca984aa8d47be0,Why do invasive species threaten ecosystems?
5002-197,5002,Reading and Language Arts,Reading,easy,single-select,human-reviewed,legacy-import,legacy-unknown,619aca8baaa91a2daf3b352d9f5607031bc605a6cc1db3991f0498b01c3716ea,What is an oxymoron?
5002-198,5002,Reading and Language Arts,Reading,medium,single-select,human-reviewed,legacy-import,legacy-unknown,80025f52a2d9f1688413ea319a4efc5fd4d3b4243b345035fd0856b50a339783,Why is thesis statement crucial in argumentative writing?
5002-199,5002,Reading and Language Arts,Reading,hard,single-select,human-reviewed,legacy-import,legacy-unknown,21e0e02a1a99ec2580c524af3b017618e897d91aeaf0825db0f2d1531623d773,Students can decode words but cannot explain what they read. What intervention helps?
5002-200,5002,Reading and Language Arts,Reading,medium,single-select,human-reviewed,legacy-import,legacy-unknown,895447c4970a8255b066f352c5dd7077fdcb4be4648adb9a097651a7ed91bace,What is personification?
5002-201,5002,Reading and Language Arts,Reading,medium,single-select,human-reviewed,legacy-import,legacy-unknown,7f5a8ff4eb9d1eb1660e68c8e89e4455135759e7e296130d6e7466e486fcb429,How does conflict drive a narrative?
5002-202,5002,Reading and Language Arts,Reading,hard,single-select,human-reviewed,legacy-import,legacy-unknown,fddf70553e7f3bdedb1a9e6a29fd24b630c1e716bf934e550700a61f3568d5c1,Which strategy best develops vocabulary for struggling readers?
5002-203,5002,Reading and Language Arts,Reading,medium,single-select,human-reviewed,legacy-import,legacy-unknown,50da56e3400005a88ac3e8a37daea0eb0b56be50b5ac73afa3d898582a465a35,What is hyperbole?
5002-204,5002,Reading and Language Arts,Reading,hard,single-select,human-reviewed,legacy-import,legacy-unknown,9ce66bee39e3dfe66643991a7306078005aada9a14010fb7f6dbdade7dbf3035,Why might an author use flashback structure?
5004-228,5004,Social Studies,"United States History, Government, and Citizenship",easy,single-select,human-reviewed,legacy-import,legacy-unknown,7a724c3faa2b8144dbcfb3ae803debe49fe991f0169c7009b937de777a271923,What are the three branches of US government?
5004-229,5004,Social Studies,"United States History, Government, and Citizenship",hard,single-select,human-reviewed,legacy-import,legacy-unknown,7803d6c7f42768c5876992d35cc82831da9f492b98aa8dba28053bb364209e4d,Students think the Bill of Rights restricts only the federal government. Which explanation best corr
5004-230,5004,Social Studies,"United States History, Government, and Citizenship",easy,single-select,human-reviewed,legacy-import,legacy-unknown,9d5ce4b604c6273c4d033ff4dbf459e3d4564d83dfe51f265a6f834db6991fe8,What is the purpose of the Preamble?
5004-231,5004,Social Studies,"United States History, Government, and Citizenship",hard,single-select,human-reviewed,legacy-import,legacy-unknown,8cf49b1f074b39a2506cf64e9ffdb4ed4910b653821609da1d1ef32121a6dcfd,Which simulation best teaches students about amendment process?
5004-232,5004,Social Studies,"United States History, Government, and Citizenship",medium,single-select,human-reviewed,legacy-import,legacy-unknown,0ad39713eeaa0f94a7a71382fb05186c63de5a855898910adb9635e09eeca6ad,What is filibuster?
5004-233,5004,Social Studies,"United States History, Government, and Citizenship",easy,single-select,human-reviewed,legacy-import,legacy-unknown,e704382fdcd0fd71e22630be7b0f794757657ab3d72e17d48060111eeb691bdf,How long is a US Senate term?
5004-234,5004,Social Studies,"United States History, Government, and Citizenship",hard,single-select,human-reviewed,legacy-import,legacy-unknown,e09a6e1c4ceb3f2515d965f06511e8a93462f35f6fb680caff8daebebb456839,What is the tension between federal and state power called in modern context?
5003-155,5003,Mathematics,Numbers and Operations,easy,single-select,human-reviewed,legacy-import,legacy-unknown,4fc7e95d17c54c447845fe45544815028f3885b14b0e065b5e130fc3fe2defec,What is the LCM of 6 and 8?
5003-156,5003,Mathematics,Numbers and Operations,medium,single-select,human-reviewed,legacy-import,legacy-unknown,b54ea184ebc58c8b2082126adc3b6600bf5c8786003caf695c3c26eca35ec6cf,Why is GCF used to simplify fractions?
5003-157,5003,Mathematics,Numbers and Operations,hard,single-select,human-reviewed,legacy-import,legacy-unknown,3f9f8da66b91d785294e76445ba1fb8bfa0fd054b08d68bac5cc9e42b385486d,Students think that dividing always makes numbers smaller. How to correct?
